start_s,end_s,duration_s,avg_hz,avg_midi,note
77.92616780045351,78.15836734693877,0.23219954648526198,178.03329828351247,53.335722908787915,F3
78.25124716553287,78.57632653061225,0.3250793650793753,82.42280183664697,40.00334265622052,E2
79.01750566893423,79.73732426303854,0.7198185941043107,81.08519216702356,39.72008224691146,E2
81.06086167800453,81.3859410430839,0.3250793650793753,81.52398904497218,39.8135163241222,E2
81.40916099773243,81.71102040816326,0.3018594104308363,88.19820461361317,41.17581203467116,F2
82.38439909297053,82.80235827664399,0.4179591836734602,92.80956200663898,42.058101992598786,F#2
83.0809977324263,83.40607709750567,0.3250793650793753,97.06609350088526,42.83442974541195,G2
84.14911564625851,85.7512925170068,1.6021768707482948,91.91348906438307,41.890139830069664,F#2
86.1924716553288,86.44789115646259,0.25541950113378675,73.17278132943757,37.94250574475981,D2
86.74975056689343,87.260589569161,0.5108390022675735,69.21693608122955,36.98032155282425,C#2
88.72344671201814,88.93242630385488,0.2089795918367372,66.51268252073416,36.290374064964226,C2
89.42004535147392,89.74512471655329,0.3250793650793753,76.67961171918382,38.752936956540026,D#2
90.09342403628118,90.5578231292517,0.46439909297052395,78.47158633241081,39.15286495772689,D#2
90.83646258503401,91.0918820861678,0.25541950113378675,79.37057747990794,39.35007220273093,D#2
91.1847619047619,91.41696145124716,0.23219954648526198,80.10550762712104,39.50963783300476,E2
92.22965986394559,92.55473922902495,0.3250793650793611,81.63013427322814,39.83604254111158,E2
92.57795918367347,93.27455782312926,0.6965986394557859,95.99399700553407,42.642150851216314,G2
93.66929705215419,93.90149659863945,0.23219954648526198,77.3960204407904,38.91393322737202,D#2
94.94639455782313,95.50367346938775,0.5572789115646231,93.31105172925122,42.15139613843819,F#2
95.73587301587301,96.5253514739229,0.789478458049885,92.520018776761,42.00400728154845,F#2
96.80399092970522,97.03619047619047,0.23219954648524777,71.38222223952715,37.51359836145308,D2
97.10585034013606,97.47736961451247,0.37151927437641064,90.36794531705654,41.59655402507014,F#2
97.75600907029478,98.29006802721088,0.5340589569160983,91.05507521515558,41.727693762504536,F#2
98.80090702947845,99.17242630385488,0.37151927437642485,186.9481315746054,54.181614344597115,F#3
99.47428571428571,99.8225850340136,0.34829931972788586,90.57839517484474,41.6368243198672,F#2
99.84580498866214,100.14766439909297,0.3018594104308363,119.90199538266208,46.492225730590306,A#2
100.54240362811791,100.91392290249433,0.37151927437642485,82.28550358859923,39.974480061060056,E2
101.03002267573696,102.23746031746032,1.2074376417233594,80.55706741839136,39.60695455335795,E2
104.14149659863945,104.35047619047619,0.2089795918367372,69.19610921177521,36.975111612427284,C#2
105.58113378684807,105.79011337868481,0.2089795918367372,137.35293821236655,48.84461098426051,C#3
105.81333333333333,106.2312925170068,0.4179591836734744,112.15148101050136,45.33534177880502,A2
106.88145124716553,107.62448979591836,0.7430385487528355,73.14773346359377,37.936578521404954,D2
107.87990929705215,108.41396825396825,0.5340589569160983,72.13393456539616,37.694957994255354,D2
108.43718820861677,109.27310657596372,0.8359183673469488,73.57903802337516,38.03835835101566,D2
109.38920634920635,111.38612244897959,1.9969160997732445,75.27847002677109,38.43366825758864,D2
111.68798185941043,111.96662131519274,0.27863945578231153,87.0229523321819,40.94357212562964,F2
112.24526077097505,113.081179138322,0.8359183673469488,92.9885100022186,42.09145012752859,F#2
113.47591836734694,113.75455782312925,0.27863945578231153,76.196433990826,38.643502346749635,D#2
113.80099773242631,114.10285714285715,0.3018594104308363,102.9863802653723,43.85940039425305,G#2
114.5208163265306,114.7762358276644,0.25541950113378675,92.09600143028989,41.92448281151059,F#2
114.79945578231292,115.14775510204082,0.34829931972790007,106.28527784817462,44.405259017067785,G#2
115.24063492063492,115.82113378684807,0.5804988662131478,67.23575955040096,36.47756544461686,C2
118.00380952380952,118.6075283446712,0.6037188208616726,109.75398255495095,44.96123720257394,A2
119.95428571428572,120.60444444444444,0.6501587301587222,88.59270055066024,41.25307459875582,F2
122.13696145124716,122.48526077097506,0.34829931972790007,110.29349035330813,45.04612944236541,A2
122.67102040816326,122.88,0.2089795918367372,109.99999999999997,44.99999999999999,A2
122.97287981859411,123.2282993197279,0.25541950113378675,73.55856958458072,38.03354168191565,D2
123.62303854875283,124.31963718820862,0.6965986394557859,78.2261566501904,39.09863359971586,D#2
124.96979591836735,125.24843537414966,0.27863945578231153,78.23333492883451,39.10022216175012,D#2
125.68961451247165,126.01469387755103,0.3250793650793753,76.73422001047133,38.76526175622272,D#2
126.36299319727891,126.87383219954648,0.5108390022675735,111.69930100981624,45.265399608293976,A2
127.47755102040816,127.75619047619048,0.27863945578232574,81.86259552807671,39.885273489933816,E2
128.8475283446712,132.46984126984128,3.6223129251700925,72.69237328916087,37.828468671798,D2
133.05034013605442,133.3057596371882,0.25541950113378675,170.89324308740092,52.627101983650775,F3
134.74539682539682,135.39555555555555,0.6501587301587222,83.64736191385673,40.25866106829366,E2
135.4419954648526,135.74385487528346,0.3018594104308647,98.22188462985346,43.03935463002031,G2
136.8584126984127,137.18349206349205,0.32507936507934687,84.45914086633714,40.42586343865874,E2
137.2067120181406,137.60145124716553,0.3947392290249354,99.433698147865,43.251638956176365,G2
138.1122902494331,138.53024943310658,0.4179591836734744,98.89730701598009,43.15799541773997,G2
138.9249886621315,139.2732879818594,0.34829931972788586,108.53487045067916,44.76786128811794,A2
139.41260770975057,139.64480725623582,0.23219954648524777,109.99999999999999,45.0,A2
140.29496598639454,141.3166439909297,1.021678004535147,73.38399319585636,37.99240550941358,D2
141.73460317460317,142.036462585034,0.3018594104308363,116.72470578249538,46.02727714035191,A#2
142.45442176870748,143.40643990929706,0.9520181405895869,70.53362399269383,37.306554577690505,C#2
143.75473922902495,144.19591836734693,0.44117913832198496,110.00491790554403,45.00077398683724,A2
144.49777777777777,144.84607709750566,0.34829931972788586,121.06318306149808,46.659079980735555,B2
145.24081632653062,145.56589569160997,0.32507936507934687,80.35767531973603,39.5640505209362,E2
145.98385487528344,146.54113378684806,0.5572789115646231,81.16722984536987,39.73758909610372,E2
147.30739229024942,147.51637188208616,0.2089795918367372,83.26893791048587,40.18016164759259,E2
148.6309297052154,149.25786848072562,0.6269387755102116,110.13937193923958,45.02192115629369,A2
149.39718820861677,149.74548752834468,0.3482993197279143,98.38977047979039,43.06892050395047,G2
149.7687074829932,149.97768707482993,0.2089795918367372,112.24732271774928,45.350130131883624,A2
150.07056689342403,150.72072562358278,0.6501587301587506,95.95294100154545,42.6347448926899,G2
150.81360544217688,151.23156462585035,0.4179591836734744,94.89878249186978,42.44349551529525,F#2
151.4637641723356,152.02104308390022,0.5572789115646231,92.25025147816696,41.953454704680524,F#2
152.90340136054422,153.6,0.6965986394557717,67.27510321914117,36.48769296881501,C2
153.62321995464853,153.85541950113378,0.23219954648524777,66.34949928391123,36.24784751391061,C2
154.34303854875284,154.87709750566893,0.5340589569160841,65.46954055355091,36.01670683085813,C2
155.66657596371883,156.15419501133786,0.4876190476190345,68.91182324814487,36.90383891631634,C#2
156.40961451247165,156.71147392290248,0.3018594104308363,77.72228046468463,38.986759359663814,D#2
157.0597732426304,157.54739229024943,0.4876190476190345,78.37866720243996,39.13235306478338,D#2
159.2888888888889,159.49786848072563,0.2089795918367372,78.32297005746823,39.12004626320076,D#2
159.52108843537414,159.77650793650793,0.25541950113378675,95.65043679370258,42.580079257275344,G2
160.58920634920634,160.84462585034012,0.25541950113378675,78.21355662292007,39.09584484540017,D#2
160.8910657596372,161.146485260771,0.25541950113378675,101.49330265742985,43.60657207446394,G#2
161.28580498866214,161.68054421768707,0.3947392290249354,96.28139287708399,42.69390473289896,G2
162.09850340136055,162.30748299319728,0.2089795918367372,78.29132119631346,39.1130492533682,D#2
162.3307029478458,162.65578231292517,0.3250793650793753,102.62883619097127,43.79919151378097,G#2
162.6790022675737,163.25950113378684,0.5804988662131336,89.4744167475998,41.424523387333096,F2
163.72390022675737,164.04897959183674,0.3250793650793753,72.36196854405868,37.749600445348335,D2
164.07219954648525,165.30285714285714,1.2306575963718842,93.47169868252074,42.18117592734727,F#2
167.5784126984127,167.90349206349205,0.32507936507934687,77.89596077749655,39.02540282377649,D#2
